user,tanggal,bahasa,isi,polarity,sentiment
2379493754,2022-03-26 01:24:59+00:00,en,Turning Red is an exceptionally fun movie for anyone looking for something light hearted to watch 👍👍 https://t.co/QAIASBscVN,0.2333333333333333,positif
1712942252,2022-03-26 01:24:44+00:00,en,New from The Echo: “Turning Red”: Panda power reigns supreme in Pixar’s latest triumph https://t.co/4rZzk2NfZe,0.21212121212121213,positif
886477819525701633,2022-03-26 01:24:38+00:00,en,turning red 2 but its just focused on 4town,0.0,netral
1265439794668220416,2022-03-26 01:24:06+00:00,en,turning red kind of went off with 4town. alexa lk playing nobody like u on repeat,0.3,positif
4064012573,2022-03-26 01:23:43+00:00,en,Turning Red was a solid movie. 8/10,0.0,netral
1185674704364982272,2022-03-26 01:23:37+00:00,en,just watched turning red and loved it,0.35,positif
174485286,2022-03-26 01:23:33+00:00,en,"59. Turning Red (2022) - the Never Not On My Mind original song Oscar campaign starts now.
https://t.co/LN2bOTyuS6",0.1875,positif
568914222,2022-03-26 01:23:27+00:00,en,"@TheFlakyFoodie @NextOnStageOne I loved Turning Red! And yes, the food scenes were scrumptious",0.35,positif
467583419,2022-03-26 01:23:16+00:00,en,Tweens pull away from their parents. “Turning Red” reminds us it's normal. - The Washington Post - https://t.co/0gqoNMWscP #puberty #periods #parenting @TheBodyAgency,0.075,positif
1030211111927382017,2022-03-26 01:23:09+00:00,en,"CANCEL CULTURE IS A LEFTIST PROPAGANDA MACHINE!! 

Anyways I’m off to write a Facebook post urging my friends to boycott Turning Red because they said “crap” in it",-0.23750000000000002,negatif
268945745,2022-03-26 01:23:04+00:00,en,I told my brother it bugged me the kids in Turning Red texted on cell phones instead of using desktop computers with MSN Messenger and he called me Neil deGrasse Tyson and then I died,0.0,netral
1475855185868206080,2022-03-26 01:22:38+00:00,en,"@EvilRedYoshis It is you tho

Turning red? MORE LIKE TURNING MILLIE https://t.co/DvQ5NaE2dF",0.0,netral
33322936,2022-03-26 01:22:34+00:00,en,@NikkiFried We're turning the country Red at mid terms..,0.0,netral
1408283016208687104,2022-03-26 01:22:33+00:00,en,"good morning!! you know what, ang ganda ng turning red 10000/10 😍",0.35,positif
1326242466601840640,2022-03-26 01:22:33+00:00,en,"I was gonna say that I think a Turning Red show would be really good, but then I remembered Abby and I no longer want it",0.35,positif
28477038,2022-03-26 01:22:28+00:00,en,finally watched turning red and good god i fucking miss 2002. the music? top tier.,0.12,positif
1334724773281210369,2022-03-26 01:22:22+00:00,en,i watched turning red it wasnt as cringe as everyone made it seem i thought it was cute,0.25,positif
1176407399575511040,2022-03-26 01:22:15+00:00,en,ConflateEdits - Are you falling love? | Turning Red | #shorts #turningred - https://t.co/g5c6wCVzyd,0.16666666666666666,positif
3349438873,2022-03-26 01:22:15+00:00,en,que buena movie turning red wow in love,0.19999999999999998,positif
1485349857174990854,2022-03-26 01:22:06+00:00,en,"@KandissTaylor Babe, you cant just delete furries. There will always be more, we raise kids on the lion king, zootopia, turning red. You think people with an intense are just gonna disappear cause you said so? https://t.co/bHNVtMEr7T",0.1,positif
1374929508323631107,2022-03-26 01:21:55+00:00,en,"“You’re not moving in with me, Kacchan.”

Katsuki’s face turned into one of despair, ears turning red, eyes glazing over with tears he was terrified would fall, lip trembling as he took in the alphas words.

Words that completely contradicted all of his earlier statements.",0.03333333333333333,positif
286439158,2022-03-26 01:21:26+00:00,en,I still want to see turning red and encanto was my shit lol https://t.co/S74T21EgXI,0.20000000000000004,positif
1483813569179394048,2022-03-26 01:21:17+00:00,en,Im a boy and Turning red is for girls so obviously its a bad movie,-0.3499999999999999,negatif
20219029,2022-03-26 01:21:02+00:00,en,"The soundtrack for Turning Red was better than the soundtrack for Encanto, and so was the overall movie.
I said it.",0.16666666666666666,positif
1386482004,2022-03-26 01:20:48+00:00,en,"Turning Red hit different on so many levels. Triggered 😂
ngl I cried 🤧
#TurningRed #TurningRedMovie https://t.co/6TKFJ3tGbC",0.16666666666666666,positif
1406050913324838913,2022-03-26 01:20:16+00:00,en,I just got done watching turning red it was good,0.35,positif
33174605,2022-03-26 01:20:10+00:00,en,@CarlaWVTM13 If you watch Turning Red I swear I don’t wanna hear about it 😂,-0.1,negatif
1507521352349147141,2022-03-26 01:19:57+00:00,en,I have such a hyper fixation on turning red rn omg,0.0,netral
1386041134472994816,2022-03-26 01:19:06+00:00,en,"Purdue and the pens both letting me down tonight. 

In other news turning red is funny so far. Jameson is digging it",0.11666666666666665,positif
1391185621423640577,2022-03-26 01:18:58+00:00,en,"It took my comp a long time to load @JordanMCalhoun ‘s favorite song from Turning Red and I was really afraid it wouldn’t be Nobody Like U, but boy am I relieved!! They don’t turn my tummy the way you do 😌🙏🏼",-0.03749999999999999,negatif
989998143726063616,2022-03-26 01:18:54+00:00,en,"I finished turning red and a lot of was relatable except for the Asian parents apologizing part

Also it feels weird to understand the background dialogue in a different language 💀",-0.125,negatif
1440320529391443974,2022-03-26 01:18:49+00:00,en,"Legs swinging-, this is a new experience and embarrassment is turning Peter red.

""Yooo, what's up Venom?"" https://t.co/eTmQ57TM1R",0.06818181818181818,positif
1393739867922714631,2022-03-26 01:18:47+00:00,en,Watching turning red and I’m screaming at what this is gonna do for younger girls’ self image AAAAAAAAA,0.0,netral
1325323176,2022-03-26 01:18:42+00:00,en,Just finished watching turning red I’m sobbing,0.0,netral
4723118001,2022-03-26 01:18:09+00:00,en,The food in Turning Red looks AMAZING. Not enough people are talking about this.,0.20000000000000004,positif
1253056440,2022-03-26 01:18:07+00:00,en,doesn’t he know I don’t like turning red 🥲 at least I can watch 4town at the end 🥰,-0.15,negatif
821899831043948544,2022-03-26 01:17:48+00:00,en,Na lss ko sa Nobody Like You by 4 Town sa Turning Red.,0.0,netral
1433163335114100737,2022-03-26 01:17:02+00:00,en,10/10. Must watch Turning red. https://t.co/BUvF9mlGhZ,0.0,netral
2241854445,2022-03-26 01:16:57+00:00,en,considerando abrir disney+ para ver turning red cause i feel sad,-0.25,negatif
1232074909846732801,2022-03-26 01:16:50+00:00,en,@shcxlied turning red ne mt bom😭😭😭😭,0.0,netral
64600574,2022-03-26 01:16:35+00:00,en,@alixabeth I really enjoyed Turning Red...a really fun movie!,0.4,positif
1010405060575137793,2022-03-26 01:16:30+00:00,en,watching turning red movie https://t.co/2AHYrFHOBs,0.0,netral
3351903359,2022-03-26 01:16:24+00:00,en,@disneyplus why are the parental controls not more flexible? Like yes I want my son to be able to see turning red but don’t want him watching American horror story. Why is it all or nothing?,0.16666666666666666,positif
1068799920,2022-03-26 01:16:19+00:00,en,I definitely fw turning red that shit was 🔥🔥🔥 https://t.co/vNhbuqCDzU,-0.06666666666666667,negatif
1289335750320893959,2022-03-26 01:16:17+00:00,en,"Turning Red (2022) - 7/10
https://t.co/wdVV5DXUFF",0.0,netral
27742686,2022-03-26 01:16:14+00:00,en,I swear I saw turning red before my friends with kids 😂 https://t.co/xq59jMjmv4,0.0,netral
1241807326107049985,2022-03-26 01:15:03+00:00,en,cried the entirety of turning red,0.0,netral
213947923,2022-03-26 01:14:32+00:00,en,TURNING RED WAS SO GOOD 😭💖💞💖✨️💖💞,0.35,positif
843864581667803139,2022-03-26 01:14:21+00:00,en,"Turning Red
2022
🍿 https://t.co/ea9KviapeI",0.0,netral
1957587174,2022-03-26 01:14:14+00:00,en,this turning red movie truly is something else 😭,0.0,netral
4870615635,2022-03-26 01:14:07+00:00,en,"@NitroFlame250 @PrimarinaRiver Speaking of Canada, have you watched Turning Red yet? Because in the movie she lived in Canada too in Chinatown.",0.0,netral
1487606160903401476,2022-03-26 01:13:45+00:00,en,Inspired from turning red scene #TurningRed #turningredmei #TurningRedfanart #TurningRedmeme #OC https://t.co/IwnDuZdR9W,0.0,netral
1249024966475087872,2022-03-26 01:13:42+00:00,en,TURNING RED https://t.co/6wseZ45Vrh,0.0,netral
1334543062308012032,2022-03-26 01:13:30+00:00,en,5. i cried watching turning red which is like the other day? i just related to it on a personal level 🤸🏻‍♀️,0.0,netral
204484537,2022-03-26 01:13:18+00:00,en,I like Encanto but Turning Red was one of the best animated films Ive seen in a minute,0.5,positif
4513217294,2022-03-26 01:13:06+00:00,en,Sorry if someone already made this joke I'm two weeks late watching Turning Red,-0.26666666666666666,negatif
437102415,2022-03-26 01:12:47+00:00,en,U Know What's Up (From Disney and Pixar's Turning Red) https://t.co/ZlobA4Pcmk via @YouTube,0.0,netral
404818256,2022-03-26 01:12:18+00:00,en,"The crazy amount of attention to detail in Turning Red was immaculate. Disney really doesn’t miss! AND the fact that the film is set in Toronto, big ups! 👏🏼",-0.09999999999999999,negatif
1404375454094561280,2022-03-26 01:12:14+00:00,en,@Idek93335774 Turning red-,0.0,netral
600481096,2022-03-26 01:12:13+00:00,en,the turning red latino dub lmfao,0.0,netral
1103918715320455168,2022-03-26 01:11:51+00:00,en,"Now why is he, a blue character lover, so against a character turning red???",0.0,netral
1201298514187292672,2022-03-26 01:10:55+00:00,en,watching turning red again,0.0,netral
883786969158963200,2022-03-26 01:10:38+00:00,en,"Ah yes, Turning Red poses 🤣 https://t.co/x4DXuxchD2",0.0,netral
1478194582173196292,2022-03-26 01:10:32+00:00,en,@TheRealPEEEETE @NextOnStageOne The food scenes in Turning Red were brief but incredible,0.3,positif
376890609,2022-03-26 01:10:14+00:00,en,"VideoNow - the worst quality pre-recorded video format ever? https://t.co/NyWGmpbhw4 so if Turning Red was such a ""love letter to the early 00s"" where was all this goofy shit? XP",-0.016666666666666673,negatif
713427280001966081,2022-03-26 01:10:10+00:00,en,alright im watching turning red tonight i will let you know my thoughts later,0.0,netral
1340010854008434689,2022-03-26 01:09:59+00:00,en,@disneyplus killed it with Turning Red,-0.1,negatif
1231642321474768897,2022-03-26 01:09:43+00:00,en,Idk who the fuck kept saying that Turning Red is a bad movie but that shit’s fucking awesome,-0.05999999999999996,negatif
744850162812497925,2022-03-26 01:09:34+00:00,en,"@convomf turning red, the adam project",0.0,netral
1240437459219087360,2022-03-26 01:09:32+00:00,en,A ★★★★½ review of Turning Red by Aaron Dicer on @letterboxd: https://t.co/DS14OxnR9g,0.0,netral
1474210908901720070,2022-03-26 01:09:26+00:00,en,"Red Panda Mei! #TurningRed 
I drew human Mei as well. She’s on the back of the keychain👀 https://t.co/fatWrmp7XA
---
#pixar #PixarTurningRed #pixarred #movie #redpanda #meilinlee #meimei #cute #fanart #disney #disneyplus #art #artist #etsy https://t.co/yBdTcaX8sl",0.125,positif
33604107,2022-03-26 01:09:23+00:00,en,"Me to Lauren: you wanna watch turning red? 

Lauren: is that that kid movie??? https://t.co/v5JfyT1Zcn",-0.1,negatif
1096136198785982464,2022-03-26 01:09:17+00:00,en,"@temurdur Wild that Turning Red is going to improve TTC by implementing, at the very least, free transit for children!

(loved that this shot was taken within two and a half minutes of the opening of the movie)",0.12222222222222223,positif
304630225,2022-03-26 01:09:17+00:00,en,"If my face wasn't beet red, I'd be turning into the Joker.",0.0,netral
1243120284472733696,2022-03-26 01:09:08+00:00,en,my friends and i finally sat down and watched turning red !!!! YO!!! we literally live in toronto!!! crying at the references !!!!!!,0.04545454545454545,positif
891531812652154880,2022-03-26 01:08:51+00:00,en,Turning red is my new comfort movie,0.06818181818181818,positif
26329195,2022-03-26 01:08:41+00:00,en,"""The design inspiration we kept referring to was 'chunky cute.'” — ""Turning Red"" production designer Rona Liu https://t.co/3y8JkeL9bJ",0.25,positif
1103918715320455168,2022-03-26 01:08:41+00:00,en,"Think about it, Duppy was very vocal on his negative opinion of the film Turning RED. Now I ain’t tryna say nothin, but… https://t.co/C1kz4STugq",-0.15,negatif
431326786,2022-03-26 01:08:19+00:00,en,"BLOG: This week's #FiveonFriday is up featuring some Star Wars, shopping, brunch and Turning Red! #bbloggersCA https://t.co/WBCSpDQZDk https://t.co/6XHvmYzHvw",0.0,netral
1500452775506767873,2022-03-26 01:08:07+00:00,en,"@jadechmber Photo album on the counter
Your cheeks were turning red
You used to be a little kid with glasses in a twin-sized bed
And your mother's telling stories 'bout you on the tee-ball team
You told me 'bout your past thinking your future was me",-0.109375,negatif
845699053635751936,2022-03-26 01:07:55+00:00,en,priya and the goth girl (turning red) https://t.co/dZwsfuv76f via @YouTube,0.0,netral
1429088284744032265,2022-03-26 01:06:53+00:00,en,"@Maxine_Shelby The demon yelps rather loudly. Her face flushing and turning to a deep rose like red. She squirms in her hold and slightly dug her sharp nails into her ass,trying to retaliate",0.06805555555555555,positif
1072989461170909184,2022-03-26 01:06:41+00:00,en,Turning Red outcome if Mei never told her mom she wanted to be her own person lolol https://t.co/Kxqq6VDpnP,0.4,positif
922513155565195264,2022-03-26 01:05:40+00:00,en,@DazzVideos Turning Red https://t.co/PRaMxHS5o2,0.0,netral
1326017797609070593,2022-03-26 01:05:38+00:00,en,bruh i actually liked turning red,0.3,positif
717603435168698368,2022-03-26 01:05:35+00:00,en,I have a friend group thats just 3 women of color w curly hair; the way we all thought of each other when we saw turning red is so cute to me,0.25,positif
38400130,2022-03-26 01:05:34+00:00,en,Disney's Turning Red is a good conversation starter – and not just for girls https://t.co/ZTVoHjXhOd https://t.co/lgdSRGT9dz,0.35,positif
3273860749,2022-03-26 01:04:58+00:00,en,"Nobody Like U (From ""Turning Red""/LyricVideo) https://t.co/galE19B8md via @YouTube",0.0,netral
1319853234358374400,2022-03-26 01:04:46+00:00,en,"The turning red movie is lowkey like my penis

I also need to control my emotions and if I don’t, I get, yknow.",0.0,netral
14500028,2022-03-26 01:04:33+00:00,en,"@Emily_x_Juliet Keep trying to watch Turning Red but I don’t want to without my partner. Seems like I should ask again 😅

Also the outfit is rad! The only reason we feel shame about our weird is because society tells us to. Just all people hiding their awesome, policing themselves and others",0.16666666666666666,positif
4097977819,2022-03-26 01:04:15+00:00,en,Okay ngl Turning red is the cutest most relatable coming of age movie I’ve ever watched 👏 👏👏👏👏👏👏👏👏👏,0.25,positif
1549481358,2022-03-26 01:04:11+00:00,en,did i really just get turning red merch before watching the movie?? lmao told my mom if she goes to buy me a kids meal bc I want the/love stickers and she just came into my room and handed me this bahaha but with no food bc she ate it for lunch rip 😭 but love how she always+ https://t.co/oleuzgMUAc,0.325,positif
250508980,2022-03-26 01:04:10+00:00,en,"Just watched Turning Red and breaking news, it was pretty damn good. I know I know, such a controversial take",0.375,positif
332266846,2022-03-26 01:03:56+00:00,en,12- turning red https://t.co/vHVpInPFLI,0.0,netral
1304401676250611713,2022-03-26 01:03:25+00:00,en,@MeowsclesOnYT Turning red is descent,0.0,netral
1313514562923233280,2022-03-26 01:03:08+00:00,en,@Oinkert1 @bhapsv @TheAnything_Bot My mind desperately trying not to reference turning red https://t.co/yDL0GtDRrQ,-0.3,negatif
1175525217474686976,2022-03-26 01:03:03+00:00,en,watched turning red and cried 4 times,0.0,netral
415971658,2022-03-26 01:02:14+00:00,en,@esdin oh no no no I'm not that poetic. I first saw someone share it after watching Turning Red! But I don't think it was the original quote? I'm actually not sure :0c,0.3,positif
1082068925461028864,2022-03-26 01:02:02+00:00,en,Mi’yana keep watching turning red 🤦🏾‍♀️,0.0,netral
14339108,2022-03-26 01:01:46+00:00,en,@AndreaLibman Not sure about you but I was going to watch Turning Red tonight after a hockey game,0.033333333333333326,positif
1234896955182059522,2022-03-26 01:01:25+00:00,en,watching turning red again…,0.0,netral
1188949675489009665,2022-03-26 01:00:54+00:00,en,watching turning red :),0.0,netral
137576492,2022-03-26 01:00:22+00:00,en,The Turning Red sequel should part of the MCU,0.0,netral
1450529799504633861,2022-03-26 01:00:10+00:00,en,"just watched turning red,,, omg I fkn loved it!!!",0.35,positif
972288946716618753,2022-03-26 00:59:53+00:00,en,watched turning red and did i cry when the mom said “you try make everyone happy and are too hard on yourself and if i taught you that i’m sorry” did i cry?? no what cut the cameras,0.002083333333333326,positif
104362007,2022-03-26 00:59:18+00:00,en,"If Turning Red had used @KimsConvenience instead of Daisy Mart, they could have had @bitterasiandude and @SimuLiu make a cameo, thus creating a bridge between the Marvel, Pixar, and Star Wars universes....
Solidify the Disney Omniverse
@Disney @disneyplus",0.0,netral
1314062866576596992,2022-03-26 00:59:10+00:00,en,"trying to not let my feelings be hurt that my parents didn’t enjoy watching turning red with me :,)",0.2,positif
1298085820109213698,2022-03-26 00:58:57+00:00,en,Just saw Turning Red and wow it’s such a great movie,0.3,positif
1490760145713995776,2022-03-26 00:58:31+00:00,en,"Turning red: Mei Lee
WIP.
#drawing #digitalart #Procreate #WIP #illustration https://t.co/hcyY637DzD",0.0,netral
1406486094858829825,2022-03-26 00:57:33+00:00,en,@GrapeSchitz Have you drawn the red panda from turning red?,0.0,netral
981896172062363648,2022-03-26 00:57:07+00:00,en,"The animation in ‘Turning Red’ is so damn spectacular. The colors, the character expressions, all of it, sensational.😍",0.4222222222222222,positif
1038923448578334720,2022-03-26 00:56:25+00:00,en,"turning red. love this movie so much. kept biting my fucken jaw cause of how relatable it is.
https://t.co/S3GHCzYgZ3",0.2333333333333333,positif
1187970709013831680,2022-03-26 00:56:16+00:00,en,"Watched Encanto again cause I watched it the first time while I was at work which I think might have negative affected my experience lmao

It was deffinitly better on my second watch, not much to complain about. Still prefer Turning Red overall though!",0.15625,positif
2153672180,2022-03-26 00:55:26+00:00,en,"Back on the P&amp;P train with my daughter tonight. She chose this over Turning Red. 😐 Proof that we reap what we sow, I suppose. https://t.co/AfDkUlAozh",0.0,netral
1369645387884158976,2022-03-26 00:54:57+00:00,en,I JUST FONISHED WATCJING TURNING RED AND OH MY GOD ITS SO ☹️☹️☹️☹️☹️☹️ I LOVE IT SM ITS SO CUTE AND JUST SCREAMS MOMMY ISSUES LOLZ,0.3333333333333333,positif
338146359,2022-03-26 00:54:45+00:00,en,Man that Encanto and turning red double feature I had today wore me out emotionally. As they should seeing as they're both fucking dope 🔥🔥🔥🔥🔥🔥🔥🔥,-0.15,negatif
855570606397509632,2022-03-26 00:54:31+00:00,en,"@chirinmon Ooof but also pog??? 

You should also take advantage to watch Turning Red",0.0,netral
38958734,2022-03-26 00:54:03+00:00,en,"My takeaway from Turning Red, you                                                      may need to stand up to your family sometimes, but it is still possible to be your own person and love them at the same time.",0.16666666666666666,positif
38958734,2022-03-26 00:54:03+00:00,en,"I've seen this compared to Encanto, which I understand because of the themes of family discord, but Turning Red was softer. What do I mean by that?

My takeaway from Encanto, family can be horrible &amp; thoughtlessly abusive, &amp; you don't owe them anything if they treat you badly.",-0.5031249999999999,negatif
818099628314947585,2022-03-26 00:53:58+00:00,en,It rocks that people are bitching about Turning Red because it “teaches kids to disobey their parents” because it shows who was a fucking loser,-0.3,negatif
1438998855081676801,2022-03-26 00:52:58+00:00,en,@XIVKakashi *Turns her head and then realises he meant her ass before turning beat red.*,0.0,netral
866273529028673536,2022-03-26 00:52:52+00:00,en,"Turning Red was really good! Was a really nice thing to watch with my 12 year old daughter who is on the cusp of growing up. 🥰

I can only imagine how important that film is to Chinese kids (and adults) too.",0.2714285714285714,positif
1454701819427446785,2022-03-26 00:52:30+00:00,en,Boutta watch Turning Red with my parents https://t.co/s9mhQGNeIF,0.0,netral
3028951299,2022-03-26 00:52:21+00:00,en,Trivia time!#Turning red #pixar  #Disney+#Disneyparks #DisneyImagineering #DisneyAnimationStudios #Flute https://t.co/lUxx5Et9ct,0.0,netral
1176407399575511040,2022-03-26 00:52:14+00:00,en,4*TOWN - 4*TOWN (From Turning Red) 1 True Love - Color Coded Lyrics - https://t.co/NsVE7I1u7V,0.275,positif
1351402177651224576,2022-03-26 00:52:02+00:00,en,oh uh Turning Red was really good for anyone wondering,0.35,positif
1485922019199705089,2022-03-26 00:51:51+00:00,en,My biggest red flag is everything…bc everything I own is turning red,0.0,netral
975870013356654592,2022-03-26 00:51:26+00:00,en,Turning Red was PERFECT. I laughed out loud and cried it was so great,0.52,positif
1436345294569025536,2022-03-26 00:51:17+00:00,en,"I'm watching Turning Red on https://t.co/paaLVN7knc and it's amazing! https://t.co/fwpPEJ3EQx #watch #movies #TurningRed 
Turning Red (2022)",0.20000000000000004,positif
49458754,2022-03-26 00:50:22+00:00,en,This white lady wrote a post on a Christian school’s FB group dragging my aunt’s daycare/after school program for showing ‘Turning Red’. She said it’s unchristian-like or something. She then added copy/paste template in the comments for people that wanted to spread the word.,0.0,netral
1436067250126172162,2022-03-26 00:50:20+00:00,en,"laying next to her watching turning red, waiting for the food to come. w her friend. everything is  so good",0.2333333333333333,positif
1484177947183353869,2022-03-26 00:50:11+00:00,en,"@xiamadrigal Yeah, I got Disney Plus so I can watch Turning Red!",0.0,netral
37678320,2022-03-26 00:50:06+00:00,en,Watching Turning Red. I want a circle like that 🥺🥺🥺,0.0,netral
562207912,2022-03-26 00:48:49+00:00,en,"We just watched Turning Red with my 5 y/o boy for the 2nd time and this time he asked ”what are pads?” And I had to explain it to him… and I’m a little unclear about what the big issue is here?

#TurningRed 
#disney",-0.0625,negatif
45259473,2022-03-26 00:48:13+00:00,en,Have some twenty one turning red pilots https://t.co/npsSCyyNqO,0.0,netral
742948137917091840,2022-03-26 00:47:32+00:00,en,watching turning red with my niece,0.0,netral
296574636,2022-03-26 00:47:29+00:00,en,📷 animations-daily: Turning Red (2022) dir. Domee Shi https://t.co/OyRyIEA4YL,0.0,netral
1463461168987709444,2022-03-26 00:47:25+00:00,en,"can't help but think that the ""Taeyong"" 4Town member in Turning Red is inspired by Taeyong from NCT bc Taeyong 4town fosters injured birds while Taeyong NCT fosters injured fishes",0.0,netral
949069376262737922,2022-03-26 00:47:18+00:00,en,Finished watching Turning Red. Fucking loved it. Gonna watch it again. Fuck yeah,0.09999999999999998,positif
1211809073617760256,2022-03-26 00:47:17+00:00,en,guys I’m begging WATCH TURNING RED just trust me bro😭😭,0.0,netral
893496549644410881,2022-03-26 00:46:36+00:00,en,The mom in turning red is so mean and embarrassing,-0.15625,negatif
1449821654474006532,2022-03-26 00:46:27+00:00,en,Turning red is the best Disney movie omg,0.5,positif
38958734,2022-03-26 00:45:17+00:00,en,"I finally saw Turning Red today. Like I said, late to the party every time! lol I have thoughts, which I may or may not make into a thread. If I do, there will be spoilers.",0.125,positif
1117700166,2022-03-26 00:45:05+00:00,en,Why the Food in Pixar’s ‘Turning Red’ Looks So Good https://t.co/aVwLu1VUeb via @Eater,0.35,positif
35773039,2022-03-26 00:45:00+00:00,en,"Despite parental complaints that “Turning Red” is inappropriate, the new Pixar film is a rare project for younger audiences that realistically captures the intensity of a teenage girl’s first experience with lust, @shirklesxp argues: https://t.co/gLeRVJPkdR",0.05519480519480519,positif
1354745601057931309,2022-03-26 00:44:42+00:00,en,@yuan_twst his face turning red for a whole different reason 🥴🥴🥴🥴,0.06666666666666667,positif
16358214,2022-03-26 00:44:12+00:00,en,Ok. “Turning Red” was cute.,0.3333333333333333,positif
335575144,2022-03-26 00:44:00+00:00,en,"Turning red was amazing btw, one of my faves from pixar. Go see it yall.",0.30000000000000004,positif
949063536449343488,2022-03-26 00:43:48+00:00,en,"“Omg have you seen Turning Red?? Omg have you seen Encanto?? Omg have you seen-“

My brother in Christ, I am twenty five years old",0.05,positif
937525088231886848,2022-03-26 00:43:32+00:00,en,A possible weak point of mine is discounting symbolism in storytelling. Like I didnt even notice the significance in the climax of Turning Red where the boy band loses their angel wings (signifying the fall from grace) and then join in on the occult ritual.,-0.16875,negatif
1349413000210493440,2022-03-26 00:43:24+00:00,en,turning red is so good screaming,0.35,positif
1133552227010908166,2022-03-26 00:42:56+00:00,en,@Abszatmary hello panda and turning red were major comforts for me when i got rly sick i may have to nab👀,-0.21726190476190477,negatif
2450953574,2022-03-26 00:42:49+00:00,en,"Why watch Turning Red? Because it’s got everything you’d ever want!
- Body dysmorphia
- Milfs
- Kaiju battle
- Boy band",0.0,netral
2419306796,2022-03-26 00:42:09+00:00,en,If my ears could please stop turning red every time I speak Spanish that would be great thanks. 😭😭😭,0.25,positif
1091960408485707776,2022-03-26 00:41:50+00:00,en,"""Uhhhhh, I guess that's one way to put it?""

He knew she was a bit of a tease, but not to /that/ extent, his face turning red almost immediately after he caught onto the joke.  It was rather difficult to hide, even after he tried to brush it off with a small laugh.

""Heh...&gt; https://t.co/8qZcGOXiq7",-0.1125,negatif
1163229555529781250,2022-03-26 00:41:13+00:00,en,"Ugh! I’m running late for work, but ⁦@aznsrepresent⁩ is doing such a good round table on #TurningRed. Catch their live twitch stream now! (I’ll have to wait for the pod episode to drop.🥺) 

Check out Asians Review: Turning Red | Asians Represent #51 https://t.co/TaDMmxozQH",0.04805194805194805,positif
473573077,2022-03-26 00:40:43+00:00,en,Turning Red was so cute 🥺🥺 hit a little too close to home,0.10416666666666667,positif
1057480957505212417,2022-03-26 00:40:40+00:00,en,This is what you assume turning red animation quality is like https://t.co/N9huiim0sk,0.0,netral
4320032959,2022-03-26 00:40:39+00:00,en,OGGHHH FINALLY SAW TURNING RED. the hype was warranted,0.0,netral
1008789440859377664,2022-03-26 00:39:50+00:00,en,"…aaaaand just as I thought, I’m in love with Turning Red 🥰",0.25,positif
1000388887,2022-03-26 00:39:43+00:00,en,"I finally watched turning red, so cute",0.16666666666666666,positif
1452981044869795840,2022-03-26 00:38:49+00:00,en,Just watched turning red. Legit not as bad as I thought tbh. The dad and Tyler the only W characters tho https://t.co/Gn7z6Cqem7,-0.3499999999999999,negatif
704710552405340160,2022-03-26 00:38:46+00:00,en,turning red was cathartic i must say,0.0,netral
1447325295023906828,2022-03-26 00:38:26+00:00,en,drawing Mei and the crew from turning red,0.0,netral
1275693306513625088,2022-03-26 00:38:23+00:00,en,i personally did not like turning red but the friend group was cute and i liked the aunts,0.275,positif
1490469885385879556,2022-03-26 00:37:36+00:00,en,Just watched Turning Red and I was not expecting a story on generational trauma that hits so close to home😭 Everyone’s been drawing these cute Y2K themed fanarts I just figured it was gonna be a silly lil nostalgia piece but NOPE I got hit in the feels instead🥺,0.0,netral
1345530239527628802,2022-03-26 00:37:19+00:00,en,We're Turning Red in my discord in a few min!!,0.0,netral
217514723,2022-03-26 00:37:12+00:00,en,"Tyler from turning red is just proof that guys can be assholes for the sake of being an asshole, not because ""mAyBe hE LiKes YoU"". Some guys are just dicks 🤷🏽‍♀️",0.0,netral
1398483764121161730,2022-03-26 00:37:04+00:00,en,watching turning red n it’s actually adorable as hell &gt;_&lt;,0.25,positif
1360877586901999617,2022-03-26 00:36:39+00:00,en,"@SteveSisolak Your building a team of corrupt, fraud supporting, Un-American, Pizza Sheets. Like Minds huh Steve?

All of you should leave and go to California where you belong. 

Nevada is Turning Back into a Thriving RED State. 

Vote Red To Save Nevada",-0.05,negatif
1234840014611263494,2022-03-26 00:36:31+00:00,en,Somebody snuck a blurnt in here and im actually turning red with rage LET ME HIT,0.0,netral
1419562206182711296,2022-03-26 00:36:27+00:00,en,Actually I will be watching turning red,0.0,netral
1291072163311751168,2022-03-26 00:36:00+00:00,en,"THERE’S A TURNING RED VINYL???
THERE’S AN ENCANTO VINYL WHAT???????",0.0,netral
1080161013306015744,2022-03-26 00:35:52+00:00,en,@skellman0 @mrpeculiart I *think* it's Turning Red.,0.0,netral
950791217092100096,2022-03-26 00:35:36+00:00,en,@weedtortoise That what I was thinking watching Turning Red I was like this would be Emma's new favourite movie,0.06818181818181818,positif
1363205337046806529,2022-03-26 00:35:28+00:00,en,18. Turning Red!! Had to see what everyone was talking about hshshs,0.0,netral
1486784455331176450,2022-03-26 00:35:21+00:00,en,Turning Red is literally proof that more strict parents raise sneaky kids 😭😭,0.0,netral
47021897,2022-03-26 00:34:58+00:00,en,"The like... animation comedy in Turning Red is phenomenal.

the timing, the faces, the flow",0.25,positif
2975137290,2022-03-26 00:34:51+00:00,en,just watched turning red and cried,0.0,netral
348599000,2022-03-26 00:34:45+00:00,en,"Think I'll go watch ""Turning Red"" with the kids.  This is depressing.",-0.3666666666666667,negatif
